date,year,month,day,hour,d1,d2
2016-01-03,2016,1,3,17,3,0
2016-01-03,2016,1,3,18,0,1
2016-01-03,2016,1,3,19,0,0
2016-01-03,2016,1,3,20,0,0
2016-01-03,2016,1,3,21,0,1
2016-01-03,2016,1,3,22,0,0
2016-01-03,2016,1,3,23,0,0
2016-01-03,2016,1,3,24,25,29
2016-01-04,2016,1,4,0,0,0
2016-01-04,2016,1,4,1,1,0
2016-01-04,2016,1,4,2,0,0
2016-01-04,2016,1,4,3,0,0
2016-01-04,2016,1,4,4,1,1
2016-01-04,2016,1,4,5,0,7
2016-01-04,2016,1,4,6,2,15
2016-01-04,2016,1,4,7,6,19
2016-01-04,2016,1,4,8,10,37
2016-01-04,2016,1,4,9,16,17
2016-01-04,2016,1,4,10,5,13
2016-01-04,2016,1,4,11,3,3
2016-01-04,2016,1,4,13,5,4
2016-01-04,2016,1,4,14,9,3
2016-01-04,2016,1,4,15,10,4
2016-01-04,2016,1,4,16,22,8
2016-01-04,2016,1,4,17,36,11
2016-01-04,2016,1,4,18,27,4
2016-01-04,2016,1,4,19,6,6
2016-01-04,2016,1,4,20,2,0
2016-01-04,2016,1,4,21,1,0
2016-01-04,2016,1,4,22,2,0
2016-01-04,2016,1,4,23,1,0
2016-01-04,2016,1,4,24,4,4
2016-01-05,2016,1,5,0,0,0
2016-01-05,2016,1,5,1,1,0
2016-01-05,2016,1,5,2,0,0
2016-01-05,2016,1,5,3,0,0
2016-01-05,2016,1,5,4,1,3
2016-01-05,2016,1,5,5,1,12
2016-01-05,2016,1,5,6,7,16
2016-01-05,2016,1,5,7,5,33
2016-01-05,2016,1,5,8,12,38
2016-01-05,2016,1,5,9,8,18
2016-01-05,2016,1,5,10,3,10
2016-01-05,2016,1,5,11,3,4
2016-01-05,2016,1,5,13,6,5
2016-01-05,2016,1,5,14,11,6
2016-01-05,2016,1,5,15,18,8
2016-01-05,2016,1,5,16,31,12
2016-01-05,2016,1,5,17,40,11
2016-01-05,2016,1,5,18,36,8
2016-01-05,2016,1,5,19,11,3
2016-01-05,2016,1,5,20,4,1
2016-01-05,2016,1,5,21,3,0
2016-01-05,2016,1,5,22,2,0
2016-01-05,2016,1,5,23,1,0
2016-01-05,2016,1,5,24,6,2
2016-01-06,2016,1,6,0,1,0
2016-01-06,2016,1,6,1,0,0
2016-01-06,2016,1,6,2,0,0
2016-01-06,2016,1,6,3,0,0
2016-01-06,2016,1,6,4,2,4
2016-01-06,2016,1,6,5,2,9
2016-01-06,2016,1,6,6,4,22
2016-01-06,2016,1,6,7,11,44
2016-01-06,2016,1,6,8,14,34
2016-01-06,2016,1,6,9,17,23
2016-01-06,2016,1,6,10,13,14
2016-01-06,2016,1,6,11,12,14
2016-01-06,2016,1,6,13,20,15
2016-01-06,2016,1,6,14,21,36
2016-01-06,2016,1,6,15,36,24
2016-01-06,2016,1,6,16,45,31
2016-01-06,2016,1,6,17,47,23
2016-01-06,2016,1,6,18,45,17
2016-01-06,2016,1,6,19,10,6
2016-01-06,2016,1,6,20,1,1
2016-01-06,2016,1,6,21,0,3
2016-01-06,2016,1,6,22,4,2
2016-01-06,2016,1,6,23,1,0
2016-01-06,2016,1,6,24,17,17
2016-01-07,2016,1,7,0,0,0
2016-01-07,2016,1,7,1,0,0
2016-01-07,2016,1,7,2,0,0
2016-01-07,2016,1,7,3,0,0
2016-01-07,2016,1,7,4,0,2
2016-01-07,2016,1,7,5,1,6
2016-01-07,2016,1,7,6,4,16
2016-01-07,2016,1,7,7,8,24
2016-01-07,2016,1,7,8,17,30
2016-01-07,2016,1,7,9,21,32
2016-01-07,2016,1,7,10,8,12
2016-01-07,2016,1,7,11,14,13
2016-01-07,2016,1,7,13,10,14
2016-01-07,2016,1,7,14,16,9
2016-01-07,2016,1,7,15,22,13
2016-01-07,2016,1,7,16,33,12
2016-01-07,2016,1,7,17,40,9
2016-01-07,2016,1,7,18,26,8
2016-01-07,2016,1,7,19,7,3
2016-01-07,2016,1,7,20,10,1
2016-01-07,2016,1,7,21,3,3
2016-01-07,2016,1,7,22,1,0
2016-01-07,2016,1,7,23,0,1
2016-01-07,2016,1,7,24,11,16
2016-01-08,2016,1,8,0,1,1
2016-01-08,2016,1,8,1,0,0
2016-01-08,2016,1,8,2,0,0
2016-01-08,2016,1,8,3,1,0
2016-01-08,2016,1,8,4,1,3
2016-01-08,2016,1,8,5,1,3
2016-01-08,2016,1,8,6,5,16
2016-01-08,2016,1,8,7,11,36
2016-01-08,2016,1,8,8,14,35
2016-01-08,2016,1,8,9,19,25
2016-01-08,2016,1,8,10,10,11
2016-01-08,2016,1,8,11,6,10
2016-01-08,2016,1,8,13,15,13
2016-01-08,2016,1,8,14,28,20
2016-01-08,2016,1,8,15,25,27
2016-01-08,2016,1,8,16,33,25
2016-01-08,2016,1,8,17,37,13
2016-01-08,2016,1,8,18,28,10
2016-01-08,2016,1,8,19,13,2
2016-01-08,2016,1,8,20,5,1
2016-01-08,2016,1,8,21,3,0
2016-01-08,2016,1,8,22,3,2
2016-01-08,2016,1,8,23,0,1
2016-01-08,2016,1,8,24,23,9
2016-01-09,2016,1,9,0,0,0
2016-01-09,2016,1,9,1,0,0
2016-01-09,2016,1,9,2,1,0
2016-01-09,2016,1,9,3,0,0
2016-01-09,2016,1,9,4,0,0
2016-01-09,2016,1,9,5,1,0
2016-01-09,2016,1,9,6,2,2
2016-01-09,2016,1,9,7,5,4
2016-01-09,2016,1,9,8,32,7
2016-01-09,2016,1,9,9,16,21
2016-01-09,2016,1,9,10,28,22
2016-01-09,2016,1,9,11,51,28
2016-01-09,2016,1,9,13,61,64
2016-01-09,2016,1,9,14,52,58
2016-01-09,2016,1,9,15,33,51
2016-01-09,2016,1,9,16,28,36
2016-01-09,2016,1,9,17,10,12
2016-01-09,2016,1,9,18,1,1
2016-01-09,2016,1,9,19,0,5
2016-01-09,2016,1,9,20,1,0
2016-01-09,2016,1,9,21,2,2
2016-01-09,2016,1,9,22,0,4
2016-01-09,2016,1,9,23,6,1
2016-01-09,2016,1,9,24,64,42
2016-01-10,2016,1,10,0,0,1
2016-01-10,2016,1,10,1,1,1
2016-01-10,2016,1,10,2,1,0
2016-01-10,2016,1,10,3,1,0
2016-01-10,2016,1,10,4,0,0
2016-01-10,2016,1,10,5,1,1
2016-01-10,2016,1,10,6,0,1
2016-01-10,2016,1,10,7,4,2
2016-01-10,2016,1,10,8,11,8
2016-01-10,2016,1,10,9,17,16
2016-01-10,2016,1,10,10,24,9
2016-01-10,2016,1,10,11,24,28
2016-01-10,2016,1,10,13,61,43
2016-01-10,2016,1,10,14,97,87
2016-01-10,2016,1,10,15,47,81
2016-01-10,2016,1,10,16,25,36
2016-01-10,2016,1,10,17,3,15
2016-01-10,2016,1,10,18,5,4
2016-01-10,2016,1,10,19,3,2
2016-01-10,2016,1,10,20,1,2
2016-01-10,2016,1,10,21,2,1
2016-01-10,2016,1,10,22,2,0
2016-01-10,2016,1,10,23,0,0
2016-01-10,2016,1,10,24,47,39
2016-01-11,2016,1,11,0,2,1
2016-01-11,2016,1,11,1,0,0
2016-01-11,2016,1,11,2,0,0
2016-01-11,2016,1,11,3,0,0
2016-01-11,2016,1,11,4,0,3
2016-01-11,2016,1,11,5,0,10
2016-01-11,2016,1,11,6,2,14
2016-01-11,2016,1,11,7,6,37
2016-01-11,2016,1,11,8,11,49
2016-01-11,2016,1,11,9,12,12
2016-01-11,2016,1,11,10,4,17
2016-01-11,2016,1,11,11,5,6
2016-01-11,2016,1,11,13,5,2
2016-01-11,2016,1,11,14,6,5
2016-01-11,2016,1,11,15,14,3
2016-01-11,2016,1,11,16,31,10
2016-01-11,2016,1,11,17,38,13
2016-01-11,2016,1,11,18,40,0
2016-01-11,2016,1,11,19,6,1
2016-01-11,2016,1,11,20,5,0
2016-01-11,2016,1,11,21,3,1
2016-01-11,2016,1,11,22,1,0
2016-01-11,2016,1,11,23,1,0
2016-01-11,2016,1,11,24,4,1
2016-01-12,2016,1,12,0,2,0
2016-01-12,2016,1,12,1,0,0
2016-01-12,2016,1,12,2,0,0
2016-01-12,2016,1,12,3,0,0
2016-01-12,2016,1,12,4,0,5
2016-01-12,2016,1,12,5,3,10
2016-01-12,2016,1,12,6,1,20
2016-01-12,2016,1,12,7,8,28
2016-01-12,2016,1,12,8,16,44
2016-01-12,2016,1,12,9,11,23
2016-01-12,2016,1,12,10,6,13
2016-01-12,2016,1,12,11,5,5
2016-01-12,2016,1,12,13,5,4
2016-01-12,2016,1,12,14,13,4
2016-01-12,2016,1,12,15,16,6
2016-01-12,2016,1,12,16,29,7
2016-01-12,2016,1,12,17,31,5
2016-01-12,2016,1,12,18,32,7
2016-01-12,2016,1,12,19,8,2
2016-01-12,2016,1,12,20,0,0
2016-01-12,2016,1,12,21,1,0
2016-01-12,2016,1,12,22,0,0
2016-01-12,2016,1,12,23,2,0
2016-01-12,2016,1,12,24,4,5
2016-01-13,2016,1,13,0,0,0
2016-01-13,2016,1,13,1,0,0
2016-01-13,2016,1,13,2,0,0
2016-01-13,2016,1,13,3,0,0
2016-01-13,2016,1,13,4,2,3
2016-01-13,2016,1,13,5,1,9
2016-01-13,2016,1,13,6,3,23
2016-01-13,2016,1,13,7,5,14
2016-01-13,2016,1,13,8,2,24
2016-01-13,2016,1,13,9,13,14
2016-01-13,2016,1,13,10,4,5
2016-01-13,2016,1,13,11,3,8
2016-01-13,2016,1,13,13,2,5
2016-01-13,2016,1,13,14,8,6
2016-01-13,2016,1,13,15,19,7
2016-01-13,2016,1,13,16,31,16
2016-01-13,2016,1,13,17,48,9
2016-01-13,2016,1,13,18,33,6
2016-01-13,2016,1,13,19,13,2
2016-01-13,2016,1,13,20,4,3
2016-01-13,2016,1,13,21,2,0
2016-01-13,2016,1,13,22,2,1
2016-01-13,2016,1,13,23,0,0
2016-01-13,2016,1,13,24,10,7
2016-01-14,2016,1,14,0,0,1
2016-01-14,2016,1,14,1,0,0
2016-01-14,2016,1,14,2,0,0
2016-01-14,2016,1,14,3,0,0
2016-01-14,2016,1,14,4,1,2
2016-01-14,2016,1,14,5,0,7
2016-01-14,2016,1,14,6,7,20
2016-01-14,2016,1,14,7,9,37
2016-01-14,2016,1,14,8,12,39
2016-01-14,2016,1,14,9,17,28
2016-01-14,2016,1,14,10,11,27
2016-01-14,2016,1,14,11,10,11
2016-01-14,2016,1,14,13,20,18
2016-01-14,2016,1,14,14,30,23
2016-01-14,2016,1,14,15,45,26
2016-01-14,2016,1,14,16,38,16
2016-01-14,2016,1,14,17,42,20
2016-01-14,2016,1,14,18,38,13
2016-01-14,2016,1,14,19,14,3
2016-01-14,2016,1,14,20,3,3
2016-01-14,2016,1,14,21,3,1
2016-01-14,2016,1,14,22,1,0
2016-01-14,2016,1,14,23,0,0
2016-01-14,2016,1,14,24,10,13
2016-01-15,2016,1,15,0,1,1
2016-01-15,2016,1,15,1,0,0
2016-01-15,2016,1,15,2,1,0
2016-01-15,2016,1,15,3,0,0
2016-01-15,2016,1,15,4,2,2
2016-01-15,2016,1,15,5,0,7
2016-01-15,2016,1,15,6,3,10
2016-01-15,2016,1,15,7,8,21
2016-01-15,2016,1,15,8,7,41
2016-01-15,2016,1,15,9,12,17
2016-01-15,2016,1,15,10,7,10
2016-01-15,2016,1,15,11,5,8
2016-01-15,2016,1,15,13,6,1
2016-01-15,2016,1,15,14,13,5
2016-01-15,2016,1,15,15,18,12
2016-01-15,2016,1,15,16,23,10
2016-01-15,2016,1,15,17,36,4
2016-01-15,2016,1,15,18,25,9
2016-01-15,2016,1,15,19,7,2
2016-01-15,2016,1,15,20,4,1
2016-01-15,2016,1,15,21,4,0
2016-01-15,2016,1,15,22,1,1
2016-01-15,2016,1,15,23,0,0
2016-01-15,2016,1,15,24,3,5
2016-01-16,2016,1,16,0,0,0
2016-01-16,2016,1,16,1,0,0
2016-01-16,2016,1,16,2,0,1
2016-01-16,2016,1,16,3,0,1
2016-01-16,2016,1,16,4,0,0
2016-01-16,2016,1,16,5,0,0
2016-01-16,2016,1,16,6,0,2
2016-01-16,2016,1,16,7,1,2
2016-01-16,2016,1,16,8,9,6
2016-01-16,2016,1,16,9,8,6
2016-01-16,2016,1,16,10,23,14
2016-01-16,2016,1,16,11,33,20
2016-01-16,2016,1,16,13,21,23
2016-01-16,2016,1,16,14,22,17
2016-01-16,2016,1,16,15,8,15
2016-01-16,2016,1,16,16,11,5
2016-01-16,2016,1,16,17,1,4
2016-01-16,2016,1,16,18,4,1
2016-01-16,2016,1,16,19,2,1
2016-01-16,2016,1,16,20,0,1
2016-01-16,2016,1,16,21,3,0
2016-01-16,2016,1,16,22,1,2
2016-01-16,2016,1,16,23,0,2
2016-01-16,2016,1,16,24,24,37
2016-01-17,2016,1,17,0,1,0
2016-01-17,2016,1,17,1,0,1
2016-01-17,2016,1,17,2,0,0
2016-01-17,2016,1,17,3,0,0
2016-01-17,2016,1,17,4,0,1
2016-01-17,2016,1,17,5,0,0
2016-01-17,2016,1,17,6,2,0
2016-01-17,2016,1,17,7,3,1
2016-01-17,2016,1,17,8,5,8
2016-01-17,2016,1,17,9,10,3
2016-01-17,2016,1,17,10,4,10
2016-01-17,2016,1,17,11,3,5
2016-01-17,2016,1,17,13,15,13
2016-01-17,2016,1,17,14,17,17
2016-01-17,2016,1,17,15,12,14
2016-01-17,2016,1,17,16,13,11
2016-01-17,2016,1,17,17,1,5
2016-01-17,2016,1,17,18,0,1
2016-01-17,2016,1,17,19,4,0
2016-01-17,2016,1,17,20,0,0
2016-01-17,2016,1,17,21,0,0
2016-01-17,2016,1,17,22,0,0
2016-01-17,2016,1,17,23,0,0
2016-01-17,2016,1,17,24,12,5
2016-01-18,2016,1,18,0,1,0
2016-01-18,2016,1,18,1,0,0
2016-01-18,2016,1,18,2,1,0
2016-01-18,2016,1,18,3,0,1
2016-01-18,2016,1,18,4,0,2
2016-01-18,2016,1,18,5,0,0
2016-01-18,2016,1,18,6,2,8
2016-01-18,2016,1,18,7,5,7
2016-01-18,2016,1,18,8,6,9
2016-01-18,2016,1,18,9,11,13
2016-01-18,2016,1,18,10,28,32
2016-01-18,2016,1,18,11,38,32
2016-01-18,2016,1,18,13,55,48
2016-01-18,2016,1,18,14,47,49
2016-01-18,2016,1,18,15,36,40
2016-01-18,2016,1,18,16,25,31
2016-01-18,2016,1,18,17,13,18
2016-01-18,2016,1,18,18,15,8
2016-01-18,2016,1,18,19,2,4
2016-01-18,2016,1,18,20,2,2
2016-01-18,2016,1,18,21,1,2
2016-01-18,2016,1,18,22,1,0
2016-01-18,2016,1,18,23,0,0
2016-01-18,2016,1,18,24,36,38
2016-01-19,2016,1,19,0,1,1
2016-01-19,2016,1,19,1,0,0
2016-01-19,2016,1,19,2,1,0
2016-01-19,2016,1,19,3,0,0
2016-01-19,2016,1,19,4,1,3
2016-01-19,2016,1,19,5,2,7
2016-01-19,2016,1,19,6,2,27
2016-01-19,2016,1,19,7,12,32
2016-01-19,2016,1,19,8,18,38
2016-01-19,2016,1,19,9,13,19
2016-01-19,2016,1,19,10,10,16
2016-01-19,2016,1,19,11,6,6
2016-01-19,2016,1,19,13,6,6
2016-01-19,2016,1,19,14,3,7
2016-01-19,2016,1,19,15,16,6
2016-01-19,2016,1,19,16,26,10
2016-01-19,2016,1,19,17,37,5
2016-01-19,2016,1,19,18,32,9
2016-01-19,2016,1,19,19,9,3
2016-01-19,2016,1,19,20,5,1
2016-01-19,2016,1,19,21,3,1
2016-01-19,2016,1,19,22,1,0
2016-01-19,2016,1,19,23,0,0
2016-01-19,2016,1,19,24,8,10
2016-01-20,2016,1,20,0,0,0
2016-01-20,2016,1,20,1,1,0
2016-01-20,2016,1,20,2,1,0
2016-01-20,2016,1,20,3,0,1
2016-01-20,2016,1,20,4,2,4
2016-01-20,2016,1,20,5,0,10
2016-01-20,2016,1,20,6,6,16
2016-01-20,2016,1,20,7,6,41
2016-01-20,2016,1,20,8,13,43
2016-01-20,2016,1,20,9,19,21
2016-01-20,2016,1,20,10,11,11
2016-01-20,2016,1,20,11,11,15
2016-01-20,2016,1,20,13,17,7
2016-01-20,2016,1,20,14,18,21
2016-01-20,2016,1,20,15,22,17
2016-01-20,2016,1,20,16,44,23
2016-01-20,2016,1,20,17,55,15
2016-01-20,2016,1,20,18,30,9
2016-01-20,2016,1,20,19,25,4
2016-01-20,2016,1,20,20,6,4
2016-01-20,2016,1,20,21,4,2
2016-01-20,2016,1,20,22,2,1
2016-01-20,2016,1,20,23,0,0
2016-01-20,2016,1,20,24,16,11
2016-01-21,2016,1,21,0,0,0
2016-01-21,2016,1,21,1,0,1
2016-01-21,2016,1,21,2,0,0
2016-01-21,2016,1,21,3,0,1
2016-01-21,2016,1,21,4,3,2
2016-01-21,2016,1,21,5,1,5
2016-01-21,2016,1,21,6,2,12
2016-01-21,2016,1,21,7,3,21
2016-01-21,2016,1,21,8,5,23
2016-01-21,2016,1,21,9,6,16
2016-01-21,2016,1,21,10,2,1
2016-01-21,2016,1,21,11,4,2
2016-01-21,2016,1,21,13,5,1
2016-01-21,2016,1,21,14,5,3
2016-01-21,2016,1,21,15,11,8
2016-01-21,2016,1,21,16,12,2
2016-01-21,2016,1,21,17,29,5
2016-01-21,2016,1,21,18,13,2
2016-01-21,2016,1,21,19,8,0
2016-01-21,2016,1,21,20,4,0
2016-01-21,2016,1,21,21,3,4
2016-01-21,2016,1,21,22,0,0
2016-01-21,2016,1,21,23,0,0
2016-01-21,2016,1,21,24,0,2
2016-01-22,2016,1,22,0,0,0
2016-01-22,2016,1,22,1,0,0
2016-01-22,2016,1,22,2,0,0
2016-01-22,2016,1,22,3,0,0
2016-01-22,2016,1,22,4,1,2
2016-01-22,2016,1,22,5,0,3
2016-01-22,2016,1,22,6,2,11
2016-01-22,2016,1,22,7,6,24
2016-01-22,2016,1,22,8,7,34
2016-01-22,2016,1,22,9,21,26
2016-01-22,2016,1,22,10,9,11
2016-01-22,2016,1,22,11,7,8
2016-01-22,2016,1,22,13,17,9
2016-01-22,2016,1,22,14,25,26
2016-01-22,2016,1,22,15,30,24
2016-01-22,2016,1,22,16,38,26
2016-01-22,2016,1,22,17,36,11
2016-01-22,2016,1,22,18,30,11
2016-01-22,2016,1,22,19,8,6
2016-01-22,2016,1,22,20,5,4
2016-01-22,2016,1,22,21,1,0
2016-01-22,2016,1,22,22,2,1
2016-01-22,2016,1,22,23,1,0
2016-01-22,2016,1,22,24,12,10
2016-01-23,2016,1,23,0,1,2
2016-01-23,2016,1,23,1,0,0
2016-01-23,2016,1,23,2,0,1
2016-01-23,2016,1,23,3,0,0
2016-01-23,2016,1,23,4,1,0
2016-01-23,2016,1,23,5,0,1
2016-01-23,2016,1,23,6,1,3
2016-01-23,2016,1,23,7,3,1
2016-01-23,2016,1,23,8,14,9
2016-01-23,2016,1,23,9,16,8
2016-01-23,2016,1,23,10,13,13
2016-01-23,2016,1,23,11,17,10
2016-01-23,2016,1,23,13,6,15
2016-01-23,2016,1,23,14,5,9
2016-01-23,2016,1,23,15,14,9
2016-01-23,2016,1,23,16,3,7
2016-01-23,2016,1,23,17,7,7
2016-01-23,2016,1,23,18,3,1
2016-01-23,2016,1,23,19,2,1
2016-01-23,2016,1,23,20,0,4
2016-01-23,2016,1,23,21,2,1
2016-01-23,2016,1,23,22,1,1
2016-01-23,2016,1,23,23,0,0
2016-01-23,2016,1,23,24,13,16
2016-01-24,2016,1,24,0,0,0
2016-01-24,2016,1,24,1,0,0
2016-01-24,2016,1,24,2,0,0
2016-01-24,2016,1,24,3,0,0
2016-01-24,2016,1,24,4,2,0
2016-01-24,2016,1,24,5,0,0
2016-01-24,2016,1,24,6,2,1
2016-01-24,2016,1,24,7,7,4
2016-01-24,2016,1,24,8,16,3
2016-01-24,2016,1,24,9,28,14
2016-01-24,2016,1,24,10,49,25
2016-01-24,2016,1,24,11,44,52
2016-01-24,2016,1,24,13,44,60
2016-01-24,2016,1,24,14,66,58
2016-01-24,2016,1,24,15,57,59
2016-01-24,2016,1,24,16,24,49
2016-01-24,2016,1,24,17,6,25
2016-01-24,2016,1,24,18,1,1
2016-01-24,2016,1,24,19,0,0
2016-01-24,2016,1,24,20,1,1
2016-01-24,2016,1,24,21,3,1
2016-01-24,2016,1,24,22,0,3
2016-01-24,2016,1,24,23,0,0
2016-01-24,2016,1,24,24,71,65
2016-01-25,2016,1,25,0,0,0
2016-01-25,2016,1,25,1,0,0
2016-01-25,2016,1,25,2,0,0
2016-01-25,2016,1,25,3,0,1
2016-01-25,2016,1,25,4,2,4
2016-01-25,2016,1,25,5,0,8
2016-01-25,2016,1,25,6,5,27
2016-01-25,2016,1,25,7,15,54
2016-01-25,2016,1,25,8,16,42
2016-01-25,2016,1,25,9,21,33
2016-01-25,2016,1,25,10,16,31
2016-01-25,2016,1,25,11,17,27
2016-01-25,2016,1,25,13,26,35
2016-01-25,2016,1,25,14,30,17
2016-01-25,2016,1,25,15,45,35
2016-01-25,2016,1,25,16,60,32
2016-01-25,2016,1,25,17,66,24
2016-01-25,2016,1,25,18,41,11
2016-01-25,2016,1,25,19,12,7
2016-01-25,2016,1,25,20,7,1
2016-01-25,2016,1,25,21,6,1
2016-01-25,2016,1,25,22,2,0
2016-01-25,2016,1,25,23,1,0
2016-01-25,2016,1,25,24,18,16
2016-01-26,2016,1,26,0,0,0
2016-01-26,2016,1,26,1,0,0
2016-01-26,2016,1,26,2,0,0
2016-01-26,2016,1,26,3,0,0
2016-01-26,2016,1,26,4,2,3
2016-01-26,2016,1,26,5,0,6
2016-01-26,2016,1,26,6,4,16
2016-01-26,2016,1,26,7,6,39
2016-01-26,2016,1,26,8,9,40
2016-01-26,2016,1,26,9,9,14
2016-01-26,2016,1,26,10,2,13
2016-01-26,2016,1,26,11,3,5
2016-01-26,2016,1,26,13,5,6
2016-01-26,2016,1,26,14,4,5
2016-01-26,2016,1,26,15,15,5
2016-01-26,2016,1,26,16,39,10
2016-01-26,2016,1,26,17,47,8
2016-01-26,2016,1,26,18,28,9
2016-01-26,2016,1,26,19,11,5
2016-01-26,2016,1,26,20,3,0
2016-01-26,2016,1,26,21,1,1
2016-01-26,2016,1,26,22,3,0
2016-01-26,2016,1,26,23,0,1
2016-01-26,2016,1,26,24,2,7
2016-01-27,2016,1,27,0,1,0
2016-01-27,2016,1,27,1,0,0
2016-01-27,2016,1,27,2,0,0
2016-01-27,2016,1,27,3,0,0
2016-01-27,2016,1,27,4,1,5
2016-01-27,2016,1,27,5,1,4
2016-01-27,2016,1,27,6,6,24
2016-01-27,2016,1,27,7,10,38
2016-01-27,2016,1,27,8,20,39
2016-01-27,2016,1,27,9,13,23
2016-01-27,2016,1,27,10,4,11
2016-01-27,2016,1,27,11,9,6
2016-01-27,2016,1,27,13,14,7
2016-01-27,2016,1,27,14,16,18
2016-01-27,2016,1,27,15,14,14
2016-01-27,2016,1,27,16,21,11
2016-01-27,2016,1,27,17,45,11
2016-01-27,2016,1,27,18,28,6
2016-01-27,2016,1,27,19,16,1
2016-01-27,2016,1,27,20,4,1
2016-01-27,2016,1,27,21,2,0
2016-01-27,2016,1,27,22,2,1
2016-01-27,2016,1,27,23,0,0
2016-01-27,2016,1,27,24,18,7
2016-01-28,2016,1,28,0,0,0
2016-01-28,2016,1,28,1,0,0
2016-01-28,2016,1,28,2,0,0
2016-01-28,2016,1,28,3,0,0
2016-01-28,2016,1,28,4,1,2
2016-01-28,2016,1,28,5,0,3
2016-01-28,2016,1,28,6,0,10
2016-01-28,2016,1,28,7,10,19
2016-01-28,2016,1,28,8,13,24
2016-01-28,2016,1,28,9,8,15
2016-01-28,2016,1,28,10,4,6
2016-01-28,2016,1,28,11,5,8
2016-01-28,2016,1,28,13,9,9
2016-01-28,2016,1,28,14,16,7
2016-01-28,2016,1,28,15,20,12
2016-01-28,2016,1,28,16,35,22
2016-01-28,2016,1,28,17,41,26
2016-01-28,2016,1,28,18,22,9
2016-01-28,2016,1,28,19,9,1
2016-01-28,2016,1,28,20,2,1
2016-01-28,2016,1,28,21,3,1
2016-01-28,2016,1,28,22,3,2
2016-01-28,2016,1,28,23,0,0
2016-01-28,2016,1,28,24,9,5
2016-01-29,2016,1,29,0,1,0
2016-01-29,2016,1,29,1,0,0
2016-01-29,2016,1,29,2,0,0
2016-01-29,2016,1,29,3,0,0
2016-01-29,2016,1,29,4,1,3
2016-01-29,2016,1,29,5,2,4
2016-01-29,2016,1,29,6,2,13
2016-01-29,2016,1,29,7,10,28
2016-01-29,2016,1,29,8,6,31
2016-01-29,2016,1,29,9,12,12
2016-01-29,2016,1,29,10,1,3
2016-01-29,2016,1,29,11,2,4
2016-01-29,2016,1,29,13,11,6
2016-01-29,2016,1,29,14,14,15
2016-01-29,2016,1,29,15,22,14
2016-01-29,2016,1,29,16,37,23
2016-01-29,2016,1,29,17,42,15
2016-01-29,2016,1,29,18,23,5
2016-01-29,2016,1,29,19,12,4
2016-01-29,2016,1,29,20,4,0
2016-01-29,2016,1,29,21,3,0
2016-01-29,2016,1,29,22,2,1
2016-01-29,2016,1,29,23,0,1
2016-01-29,2016,1,29,24,5,5
2016-01-30,2016,1,30,0,1,0
2016-01-30,2016,1,30,1,1,0
